MedicineName,Category,Date,UnitsSold
Omeprazole 20mg,Antacid,2026-06-17,6
Omeprazole 20mg,Antacid,2026-06-18,5
Omeprazole 20mg,Antacid,2026-06-19,7
Omeprazole 20mg,Antacid,2026-06-20,3
Omeprazole 20mg,Antacid,2026-06-21,3
Omeprazole 20mg,Antacid,2026-06-22,5
Omeprazole 20mg,Antacid,2026-06-23,6
Omeprazole 20mg,Antacid,2026-06-24,6
Omeprazole 20mg,Antacid,2026-06-25,4
Omeprazole 20mg,Antacid,2026-06-26,6
Omeprazole 20mg,Antacid,2026-06-27,5
Omeprazole 20mg,Antacid,2026-06-28,6
Omeprazole 20mg,Antacid,2026-06-29,7
Azithromycin 500mg,Antibiotic,2026-01-01,39
Azithromycin 500mg,Antibiotic,2026-01-02,39
Azithromycin 500mg,Antibiotic,2026-01-03,46
Azithromycin 500mg,Antibiotic,2026-01-04,38
Azithromycin 500mg,Antibiotic,2026-01-05,52
Azithromycin 500mg,Antibiotic,2026-01-06,62
Azithromycin 500mg,Antibiotic,2026-01-07,55
Azithromycin 500mg,Antibiotic,2026-01-08,69
Azithromycin 500mg,Antibiotic,2026-01-09,71
Azithromycin 500mg,Antibiotic,2026-01-10,67
Azithromycin 500mg,Antibiotic,2026-01-11,59
Azithromycin 500mg,Antibiotic,2026-01-12,40
Azithromycin 500mg,Antibiotic,2026-01-13,49
Azithromycin 500mg,Antibiotic,2026-01-14,50
Azithromycin 500mg,Antibiotic,2026-01-15,42
Azithromycin 500mg,Antibiotic,2026-01-16,45
Azithromycin 500mg,Antibiotic,2026-01-17,54
Azithromycin 500mg,Antibiotic,2026-01-18,29
Azithromycin 500mg,Antibiotic,2026-01-19,50
Azithromycin 500mg,Antibiotic,2026-01-20,41
Azithromycin 500mg,Antibiotic,2026-01-21,35
Azithromycin 500mg,Antibiotic,2026-01-22,28
Azithromycin 500mg,Antibiotic,2026-01-23,26
Azithromycin 500mg,Antibiotic,2026-01-24,21
Azithromycin 500mg,Antibiotic,2026-01-25,44
Azithromycin 500mg,Antibiotic,2026-01-26,44
Azithromycin 500mg,Antibiotic,2026-01-27,26
Azithromycin 500mg,Antibiotic,2026-01-28,34
Azithromycin 500mg,Antibiotic,2026-01-29,43
Azithromycin 500mg,Antibiotic,2026-01-30,41
Azithromycin 500mg,Antibiotic,2026-01-31,32
Azithromycin 500mg,Antibiotic,2026-02-01,44
Azithromycin 500mg,Antibiotic,2026-02-02,65
Azithromycin 500mg,Antibiotic,2026-02-03,49
Azithromycin 500mg,Antibiotic,2026-02-04,55
Azithromycin 500mg,Antibiotic,2026-02-05,49
Azithromycin 500mg,Antibiotic,2026-02-06,63
Azithromycin 500mg,Antibiotic,2026-02-07,60
Azithromycin 500mg,Antibiotic,2026-02-08,54
Azithromycin 500mg,Antibiotic,2026-02-09,50
Azithromycin 500mg,Antibiotic,2026-02-10,67
Azithromycin 500mg,Antibiotic,2026-02-11,45
Azithromycin 500mg,Antibiotic,2026-02-12,57
Azithromycin 500mg,Antibiotic,2026-02-13,36
Azithromycin 500mg,Antibiotic,2026-02-14,53
Azithromycin 500mg,Antibiotic,2026-02-15,52
Azithromycin 500mg,Antibiotic,2026-02-16,50
Azithromycin 500mg,Antibiotic,2026-02-17,39
Azithromycin 500mg,Antibiotic,2026-02-18,48
Azithromycin 500mg,Antibiotic,2026-02-19,51
Azithromycin 500mg,Antibiotic,2026-02-20,31
Azithromycin 500mg,Antibiotic,2026-02-21,29
Azithromycin 500mg,Antibiotic,2026-02-22,33
Azithromycin 500mg,Antibiotic,2026-02-23,29
Azithromycin 500mg,Antibiotic,2026-02-24,28
Azithromycin 500mg,Antibiotic,2026-02-25,30
Azithromycin 500mg,Antibiotic,2026-02-26,47
Azithromycin 500mg,Antibiotic,2026-02-27,43
Azithromycin 500mg,Antibiotic,2026-02-28,37
Azithromycin 500mg,Antibiotic,2026-03-01,26
Azithromycin 500mg,Antibiotic,2026-03-02,35
Azithromycin 500mg,Antibiotic,2026-03-03,52
Azithromycin 500mg,Antibiotic,2026-03-04,36
Azithromycin 500mg,Antibiotic,2026-03-05,56
Azithromycin 500mg,Antibiotic,2026-03-06,48
Azithromycin 500mg,Antibiotic,2026-03-07,58
Azithromycin 500mg,Antibiotic,2026-03-08,59
Azithromycin 500mg,Antibiotic,2026-03-09,60
Azithromycin 500mg,Antibiotic,2026-03-10,56
Azithromycin 500mg,Antibiotic,2026-03-11,56
Azithromycin 500mg,Antibiotic,2026-03-12,52
Azithromycin 500mg,Antibiotic,2026-03-13,59
Azithromycin 500mg,Antibiotic,2026-03-14,59
Azithromycin 500mg,Antibiotic,2026-03-15,43
Azithromycin 500mg,Antibiotic,2026-03-16,48
Azithromycin 500mg,Antibiotic,2026-03-17,47
Azithromycin 500mg,Antibiotic,2026-03-18,44
Azithromycin 500mg,Antibiotic,2026-03-19,41
Azithromycin 500mg,Antibiotic,2026-03-20,35
Azithromycin 500mg,Antibiotic,2026-03-21,37
Azithromycin 500mg,Antibiotic,2026-03-22,38
Azithromycin 500mg,Antibiotic,2026-03-23,33
Azithromycin 500mg,Antibiotic,2026-03-24,35
Azithromycin 500mg,Antibiotic,2026-03-25,39
Azithromycin 500mg,Antibiotic,2026-03-26,20
Azithromycin 500mg,Antibiotic,2026-03-27,40
Azithromycin 500mg,Antibiotic,2026-03-28,38
Azithromycin 500mg,Antibiotic,2026-03-29,30
Azithromycin 500mg,Antibiotic,2026-03-30,45
Azithromycin 500mg,Antibiotic,2026-03-31,40
Azithromycin 500mg,Antibiotic,2026-04-01,44
Azithromycin 500mg,Antibiotic,2026-04-02,45
Azithromycin 500mg,Antibiotic,2026-04-03,53
Azithromycin 500mg,Antibiotic,2026-04-04,48
Azithromycin 500mg,Antibiotic,2026-04-05,62
Azithromycin 500mg,Antibiotic,2026-04-06,56
Azithromycin 500mg,Antibiotic,2026-04-07,56
Azithromycin 500mg,Antibiotic,2026-04-08,64
Azithromycin 500mg,Antibiotic,2026-04-09,57
Azithromycin 500mg,Antibiotic,2026-04-10,65
Azithromycin 500mg,Antibiotic,2026-04-11,64
Azithromycin 500mg,Antibiotic,2026-04-12,46
Azithromycin 500mg,Antibiotic,2026-04-13,61
Azithromycin 500mg,Antibiotic,2026-04-14,41
Azithromycin 500mg,Antibiotic,2026-04-15,56
Azithromycin 500mg,Antibiotic,2026-04-16,59
Azithromycin 500mg,Antibiotic,2026-04-17,49
Azithromycin 500mg,Antibiotic,2026-04-18,25
Azithromycin 500mg,Antibiotic,2026-04-19,45
Azithromycin 500mg,Antibiotic,2026-04-20,51
Azithromycin 500mg,Antibiotic,2026-04-21,32
Azithromycin 500mg,Antibiotic,2026-04-22,32
Azithromycin 500mg,Antibiotic,2026-04-23,24
Azithromycin 500mg,Antibiotic,2026-04-24,34
Azithromycin 500mg,Antibiotic,2026-04-25,41
Azithromycin 500mg,Antibiotic,2026-04-26,38
Azithromycin 500mg,Antibiotic,2026-04-27,57
Azithromycin 500mg,Antibiotic,2026-04-28,38
Azithromycin 500mg,Antibiotic,2026-04-29,29
Azithromycin 500mg,Antibiotic,2026-04-30,44
Azithromycin 500mg,Antibiotic,2026-05-01,29
Azithromycin 500mg,Antibiotic,2026-05-02,45
Azithromycin 500mg,Antibiotic,2026-05-03,62
Azithromycin 500mg,Antibiotic,2026-05-04,56
Azithromycin 500mg,Antibiotic,2026-05-05,57
Azithromycin 500mg,Antibiotic,2026-05-06,70
Azithromycin 500mg,Antibiotic,2026-05-07,57
Azithromycin 500mg,Antibiotic,2026-05-08,68
Azithromycin 500mg,Antibiotic,2026-05-09,60
Azithromycin 500mg,Antibiotic,2026-05-10,61
Azithromycin 500mg,Antibiotic,2026-05-11,49
Azithromycin 500mg,Antibiotic,2026-05-12,52
Azithromycin 500mg,Antibiotic,2026-05-13,44
Azithromycin 500mg,Antibiotic,2026-05-14,50
Azithromycin 500mg,Antibiotic,2026-05-15,51
Azithromycin 500mg,Antibiotic,2026-05-16,38
Azithromycin 500mg,Antibiotic,2026-05-17,57
Azithromycin 500mg,Antibiotic,2026-05-18,42
Azithromycin 500mg,Antibiotic,2026-05-19,38
Azithromycin 500mg,Antibiotic,2026-05-20,41
Azithromycin 500mg,Antibiotic,2026-05-21,28
Azithromycin 500mg,Antibiotic,2026-05-22,34
Azithromycin 500mg,Antibiotic,2026-05-23,27
Azithromycin 500mg,Antibiotic,2026-05-24,43
Azithromycin 500mg,Antibiotic,2026-05-25,25
Azithromycin 500mg,Antibiotic,2026-05-26,34
Azithromycin 500mg,Antibiotic,2026-05-27,38
Azithromycin 500mg,Antibiotic,2026-05-28,40
Azithromycin 500mg,Antibiotic,2026-05-29,36
Azithromycin 500mg,Antibiotic,2026-05-30,36
Azithromycin 500mg,Antibiotic,2026-05-31,42
Azithromycin 500mg,Antibiotic,2026-06-01,52
Azithromycin 500mg,Antibiotic,2026-06-02,50
Azithromycin 500mg,Antibiotic,2026-06-03,59
Azithromycin 500mg,Antibiotic,2026-06-04,59
Azithromycin 500mg,Antibiotic,2026-06-05,42
Azithromycin 500mg,Antibiotic,2026-06-06,60
Azithromycin 500mg,Antibiotic,2026-06-07,75
Azithromycin 500mg,Antibiotic,2026-06-08,68
Azithromycin 500mg,Antibiotic,2026-06-09,61
Azithromycin 500mg,Antibiotic,2026-06-10,50
Azithromycin 500mg,Antibiotic,2026-06-11,59
Azithromycin 500mg,Antibiotic,2026-06-12,59
Azithromycin 500mg,Antibiotic,2026-06-13,49
Azithromycin 500mg,Antibiotic,2026-06-14,51
Azithromycin 500mg,Antibiotic,2026-06-15,56
Azithromycin 500mg,Antibiotic,2026-06-16,37
Azithromycin 500mg,Antibiotic,2026-06-17,33
Azithromycin 500mg,Antibiotic,2026-06-18,42
Azithromycin 500mg,Antibiotic,2026-06-19,38
Azithromycin 500mg,Antibiotic,2026-06-20,41
Azithromycin 500mg,Antibiotic,2026-06-21,36
Azithromycin 500mg,Antibiotic,2026-06-22,28
Azithromycin 500mg,Antibiotic,2026-06-23,35
Azithromycin 500mg,Antibiotic,2026-06-24,25
Azithromycin 500mg,Antibiotic,2026-06-25,32
Azithromycin 500mg,Antibiotic,2026-06-26,39
Azithromycin 500mg,Antibiotic,2026-06-27,35
Azithromycin 500mg,Antibiotic,2026-06-28,57
Azithromycin 500mg,Antibiotic,2026-06-29,30
Ibuprofen 400mg,Analgesic,2026-01-01,30
Ibuprofen 400mg,Analgesic,2026-01-02,32
Ibuprofen 400mg,Analgesic,2026-01-03,20
Ibuprofen 400mg,Analgesic,2026-01-04,27
Ibuprofen 400mg,Analgesic,2026-01-05,31
Ibuprofen 400mg,Analgesic,2026-01-06,19
Ibuprofen 400mg,Analgesic,2026-01-07,27
Ibuprofen 400mg,Analgesic,2026-01-08,26
Ibuprofen 400mg,Analgesic,2026-01-09,27
Ibuprofen 400mg,Analgesic,2026-01-10,23
Ibuprofen 400mg,Analgesic,2026-01-11,20
Ibuprofen 400mg,Analgesic,2026-01-12,18
Ibuprofen 400mg,Analgesic,2026-01-13,29
Ibuprofen 400mg,Analgesic,2026-01-14,30
Ibuprofen 400mg,Analgesic,2026-01-15,27
Ibuprofen 400mg,Analgesic,2026-01-16,23
Ibuprofen 400mg,Analgesic,2026-01-17,19
Ibuprofen 400mg,Analgesic,2026-01-18,28
Ibuprofen 400mg,Analgesic,2026-01-19,21
Ibuprofen 400mg,Analgesic,2026-01-20,23
Ibuprofen 400mg,Analgesic,2026-01-21,23
Ibuprofen 400mg,Analgesic,2026-01-22,25
Ibuprofen 400mg,Analgesic,2026-01-23,22
Ibuprofen 400mg,Analgesic,2026-01-24,25
Ibuprofen 400mg,Analgesic,2026-01-25,23
Ibuprofen 400mg,Analgesic,2026-01-26,28
Ibuprofen 400mg,Analgesic,2026-01-27,29
Ibuprofen 400mg,Analgesic,2026-01-28,26
Ibuprofen 400mg,Analgesic,2026-01-29,27
Ibuprofen 400mg,Analgesic,2026-01-30,34
Ibuprofen 400mg,Analgesic,2026-01-31,21
Ibuprofen 400mg,Analgesic,2026-02-01,21
Ibuprofen 400mg,Analgesic,2026-02-02,28
Ibuprofen 400mg,Analgesic,2026-02-03,33
Ibuprofen 400mg,Analgesic,2026-02-04,25
Ibuprofen 400mg,Analgesic,2026-02-05,32
Ibuprofen 400mg,Analgesic,2026-02-06,26
Ibuprofen 400mg,Analgesic,2026-02-07,23
Ibuprofen 400mg,Analgesic,2026-02-08,22
Ibuprofen 400mg,Analgesic,2026-02-09,28
Ibuprofen 400mg,Analgesic,2026-02-10,22
Ibuprofen 400mg,Analgesic,2026-02-11,26
Ibuprofen 400mg,Analgesic,2026-02-12,32
Ibuprofen 400mg,Analgesic,2026-02-13,24
Ibuprofen 400mg,Analgesic,2026-02-14,31
Ibuprofen 400mg,Analgesic,2026-02-15,21
Ibuprofen 400mg,Analgesic,2026-02-16,23
Ibuprofen 400mg,Analgesic,2026-02-17,20
Ibuprofen 400mg,Analgesic,2026-02-18,26
Ibuprofen 400mg,Analgesic,2026-02-19,28
Ibuprofen 400mg,Analgesic,2026-02-20,26
Ibuprofen 400mg,Analgesic,2026-02-21,30
Ibuprofen 400mg,Analgesic,2026-02-22,22
Ibuprofen 400mg,Analgesic,2026-02-23,26
Ibuprofen 400mg,Analgesic,2026-02-24,23
Ibuprofen 400mg,Analgesic,2026-02-25,27
Ibuprofen 400mg,Analgesic,2026-02-26,27
Ibuprofen 400mg,Analgesic,2026-02-27,28
Ibuprofen 400mg,Analgesic,2026-02-28,21
Ibuprofen 400mg,Analgesic,2026-03-01,22
Ibuprofen 400mg,Analgesic,2026-03-02,23
Ibuprofen 400mg,Analgesic,2026-03-03,25
Ibuprofen 400mg,Analgesic,2026-03-04,26
Ibuprofen 400mg,Analgesic,2026-03-05,28
Ibuprofen 400mg,Analgesic,2026-03-06,22
Ibuprofen 400mg,Analgesic,2026-03-07,19
Ibuprofen 400mg,Analgesic,2026-03-08,34
Ibuprofen 400mg,Analgesic,2026-03-09,21
Ibuprofen 400mg,Analgesic,2026-03-10,29
Ibuprofen 400mg,Analgesic,2026-03-11,26
Ibuprofen 400mg,Analgesic,2026-03-12,27
Ibuprofen 400mg,Analgesic,2026-03-13,26
Ibuprofen 400mg,Analgesic,2026-03-14,24
Ibuprofen 400mg,Analgesic,2026-03-15,27
Ibuprofen 400mg,Analgesic,2026-03-16,24
Ibuprofen 400mg,Analgesic,2026-03-17,30
Ibuprofen 400mg,Analgesic,2026-03-18,28
Ibuprofen 400mg,Analgesic,2026-03-19,28
Ibuprofen 400mg,Analgesic,2026-03-20,23
Ibuprofen 400mg,Analgesic,2026-03-21,24
Ibuprofen 400mg,Analgesic,2026-03-22,21
Ibuprofen 400mg,Analgesic,2026-03-23,24
Ibuprofen 400mg,Analgesic,2026-03-24,21
Ibuprofen 400mg,Analgesic,2026-03-25,30
Ibuprofen 400mg,Analgesic,2026-03-26,26
Ibuprofen 400mg,Analgesic,2026-03-27,26
Ibuprofen 400mg,Analgesic,2026-03-28,24
Ibuprofen 400mg,Analgesic,2026-03-29,26
Ibuprofen 400mg,Analgesic,2026-03-30,35
Ibuprofen 400mg,Analgesic,2026-03-31,24
Ibuprofen 400mg,Analgesic,2026-04-01,23
Ibuprofen 400mg,Analgesic,2026-04-02,28
Ibuprofen 400mg,Analgesic,2026-04-03,16
Ibuprofen 400mg,Analgesic,2026-04-04,26
Ibuprofen 400mg,Analgesic,2026-04-05,24
Ibuprofen 400mg,Analgesic,2026-04-06,22
Ibuprofen 400mg,Analgesic,2026-04-07,28
Ibuprofen 400mg,Analgesic,2026-04-08,26
Ibuprofen 400mg,Analgesic,2026-04-09,19
Ibuprofen 400mg,Analgesic,2026-04-10,23
Ibuprofen 400mg,Analgesic,2026-04-11,14
Ibuprofen 400mg,Analgesic,2026-04-12,27
Ibuprofen 400mg,Analgesic,2026-04-13,27
Ibuprofen 400mg,Analgesic,2026-04-14,22
Ibuprofen 400mg,Analgesic,2026-04-15,28
Ibuprofen 400mg,Analgesic,2026-04-16,20
Ibuprofen 400mg,Analgesic,2026-04-17,22
Ibuprofen 400mg,Analgesic,2026-04-18,27
Ibuprofen 400mg,Analgesic,2026-04-19,23
Ibuprofen 400mg,Analgesic,2026-04-20,25
Ibuprofen 400mg,Analgesic,2026-04-21,23
Ibuprofen 400mg,Analgesic,2026-04-22,24
Ibuprofen 400mg,Analgesic,2026-04-23,24
Ibuprofen 400mg,Analgesic,2026-04-24,23
Ibuprofen 400mg,Analgesic,2026-04-25,27
Ibuprofen 400mg,Analgesic,2026-04-26,23
Ibuprofen 400mg,Analgesic,2026-04-27,25
Ibuprofen 400mg,Analgesic,2026-04-28,23
Ibuprofen 400mg,Analgesic,2026-04-29,19
Ibuprofen 400mg,Analgesic,2026-04-30,29
Ibuprofen 400mg,Analgesic,2026-05-01,27
Ibuprofen 400mg,Analgesic,2026-05-02,34
Ibuprofen 400mg,Analgesic,2026-05-03,22
Ibuprofen 400mg,Analgesic,2026-05-04,25
Ibuprofen 400mg,Analgesic,2026-05-05,25
Ibuprofen 400mg,Analgesic,2026-05-06,30
Ibuprofen 400mg,Analgesic,2026-05-07,24
Ibuprofen 400mg,Analgesic,2026-05-08,21
Ibuprofen 400mg,Analgesic,2026-05-09,30
Ibuprofen 400mg,Analgesic,2026-05-10,24
Ibuprofen 400mg,Analgesic,2026-05-11,29
Ibuprofen 400mg,Analgesic,2026-05-12,29
Ibuprofen 400mg,Analgesic,2026-05-13,25
Ibuprofen 400mg,Analgesic,2026-05-14,25
Ibuprofen 400mg,Analgesic,2026-05-15,24
Ibuprofen 400mg,Analgesic,2026-05-16,25
Ibuprofen 400mg,Analgesic,2026-05-17,29
Ibuprofen 400mg,Analgesic,2026-05-18,22
Ibuprofen 400mg,Analgesic,2026-05-19,26
Ibuprofen 400mg,Analgesic,2026-05-20,21
Ibuprofen 400mg,Analgesic,2026-05-21,21
Ibuprofen 400mg,Analgesic,2026-05-22,25
Ibuprofen 400mg,Analgesic,2026-05-23,18
Ibuprofen 400mg,Analgesic,2026-05-24,33
Ibuprofen 400mg,Analgesic,2026-05-25,21
Ibuprofen 400mg,Analgesic,2026-05-26,25
Ibuprofen 400mg,Analgesic,2026-05-27,30
Ibuprofen 400mg,Analgesic,2026-05-28,22
Ibuprofen 400mg,Analgesic,2026-05-29,16
Ibuprofen 400mg,Analgesic,2026-05-30,24
Ibuprofen 400mg,Analgesic,2026-05-31,22
Ibuprofen 400mg,Analgesic,2026-06-01,17
Ibuprofen 400mg,Analgesic,2026-06-02,27
Ibuprofen 400mg,Analgesic,2026-06-03,26
Ibuprofen 400mg,Analgesic,2026-06-04,30
Ibuprofen 400mg,Analgesic,2026-06-05,21
Ibuprofen 400mg,Analgesic,2026-06-06,19
Ibuprofen 400mg,Analgesic,2026-06-07,24
Ibuprofen 400mg,Analgesic,2026-06-08,25
Ibuprofen 400mg,Analgesic,2026-06-09,29
Ibuprofen 400mg,Analgesic,2026-06-10,31
Ibuprofen 400mg,Analgesic,2026-06-11,30
Ibuprofen 400mg,Analgesic,2026-06-12,27
Ibuprofen 400mg,Analgesic,2026-06-13,29
Ibuprofen 400mg,Analgesic,2026-06-14,23
Ibuprofen 400mg,Analgesic,2026-06-15,26
Ibuprofen 400mg,Analgesic,2026-06-16,21
Ibuprofen 400mg,Analgesic,2026-06-17,26
Ibuprofen 400mg,Analgesic,2026-06-18,26
Ibuprofen 400mg,Analgesic,2026-06-19,32
Ibuprofen 400mg,Analgesic,2026-06-20,24
Ibuprofen 400mg,Analgesic,2026-06-21,26
Ibuprofen 400mg,Analgesic,2026-06-22,26
Ibuprofen 400mg,Analgesic,2026-06-23,24
Ibuprofen 400mg,Analgesic,2026-06-24,22
Ibuprofen 400mg,Analgesic,2026-06-25,30
Ibuprofen 400mg,Analgesic,2026-06-26,22
Ibuprofen 400mg,Analgesic,2026-06-27,20
Ibuprofen 400mg,Analgesic,2026-06-28,28
Ibuprofen 400mg,Analgesic,2026-06-29,30
Losartan 50mg,Antihypertensive,2026-01-01,37
Losartan 50mg,Antihypertensive,2026-01-02,22
Losartan 50mg,Antihypertensive,2026-01-03,29
Losartan 50mg,Antihypertensive,2026-01-04,33
Losartan 50mg,Antihypertensive,2026-01-05,39
Losartan 50mg,Antihypertensive,2026-01-06,35
Losartan 50mg,Antihypertensive,2026-01-07,31
Losartan 50mg,Antihypertensive,2026-01-08,38
Losartan 50mg,Antihypertensive,2026-01-09,34
Losartan 50mg,Antihypertensive,2026-01-10,34
Losartan 50mg,Antihypertensive,2026-01-11,34
Losartan 50mg,Antihypertensive,2026-01-12,37
Losartan 50mg,Antihypertensive,2026-01-13,32
Losartan 50mg,Antihypertensive,2026-01-14,36
Losartan 50mg,Antihypertensive,2026-01-15,32
Losartan 50mg,Antihypertensive,2026-01-16,26
Losartan 50mg,Antihypertensive,2026-01-17,31
Losartan 50mg,Antihypertensive,2026-01-18,25
Losartan 50mg,Antihypertensive,2026-01-19,30
Losartan 50mg,Antihypertensive,2026-01-20,33
Losartan 50mg,Antihypertensive,2026-01-21,23
Losartan 50mg,Antihypertensive,2026-01-22,30
Losartan 50mg,Antihypertensive,2026-01-23,24
Losartan 50mg,Antihypertensive,2026-01-24,29
Losartan 50mg,Antihypertensive,2026-01-25,32
Losartan 50mg,Antihypertensive,2026-01-26,18
Losartan 50mg,Antihypertensive,2026-01-27,24
Losartan 50mg,Antihypertensive,2026-01-28,28
Losartan 50mg,Antihypertensive,2026-01-29,32
Losartan 50mg,Antihypertensive,2026-01-30,30
Losartan 50mg,Antihypertensive,2026-01-31,31
Losartan 50mg,Antihypertensive,2026-02-01,42
Losartan 50mg,Antihypertensive,2026-02-02,27
Losartan 50mg,Antihypertensive,2026-02-03,39
Losartan 50mg,Antihypertensive,2026-02-04,32
Losartan 50mg,Antihypertensive,2026-02-05,37
Losartan 50mg,Antihypertensive,2026-02-06,45
Losartan 50mg,Antihypertensive,2026-02-07,38
Losartan 50mg,Antihypertensive,2026-02-08,37
Losartan 50mg,Antihypertensive,2026-02-09,42
Losartan 50mg,Antihypertensive,2026-02-10,40
Losartan 50mg,Antihypertensive,2026-02-11,30
Losartan 50mg,Antihypertensive,2026-02-12,35
Losartan 50mg,Antihypertensive,2026-02-13,25
Losartan 50mg,Antihypertensive,2026-02-14,30
Losartan 50mg,Antihypertensive,2026-02-15,33
Losartan 50mg,Antihypertensive,2026-02-16,28
Losartan 50mg,Antihypertensive,2026-02-17,31
Losartan 50mg,Antihypertensive,2026-02-18,29
Losartan 50mg,Antihypertensive,2026-02-19,32
Losartan 50mg,Antihypertensive,2026-02-20,27
Losartan 50mg,Antihypertensive,2026-02-21,24
Losartan 50mg,Antihypertensive,2026-02-22,35
Losartan 50mg,Antihypertensive,2026-02-23,26
Losartan 50mg,Antihypertensive,2026-02-24,31
Losartan 50mg,Antihypertensive,2026-02-25,35
Losartan 50mg,Antihypertensive,2026-02-26,30
Losartan 50mg,Antihypertensive,2026-02-27,25
Losartan 50mg,Antihypertensive,2026-02-28,29
Losartan 50mg,Antihypertensive,2026-03-01,36
Losartan 50mg,Antihypertensive,2026-03-02,32
Losartan 50mg,Antihypertensive,2026-03-03,26
Losartan 50mg,Antihypertensive,2026-03-04,36
Losartan 50mg,Antihypertensive,2026-03-05,37
Losartan 50mg,Antihypertensive,2026-03-06,32
Losartan 50mg,Antihypertensive,2026-03-07,37
Losartan 50mg,Antihypertensive,2026-03-08,36
Losartan 50mg,Antihypertensive,2026-03-09,34
Losartan 50mg,Antihypertensive,2026-03-10,29
Losartan 50mg,Antihypertensive,2026-03-11,40
Losartan 50mg,Antihypertensive,2026-03-12,38
Losartan 50mg,Antihypertensive,2026-03-13,37
Losartan 50mg,Antihypertensive,2026-03-14,41
Losartan 50mg,Antihypertensive,2026-03-15,37
Losartan 50mg,Antihypertensive,2026-03-16,36
Losartan 50mg,Antihypertensive,2026-03-17,21
Losartan 50mg,Antihypertensive,2026-03-18,37
Losartan 50mg,Antihypertensive,2026-03-19,31
Losartan 50mg,Antihypertensive,2026-03-20,31
Losartan 50mg,Antihypertensive,2026-03-21,31
Losartan 50mg,Antihypertensive,2026-03-22,32
Losartan 50mg,Antihypertensive,2026-03-23,34
Losartan 50mg,Antihypertensive,2026-03-24,31
Losartan 50mg,Antihypertensive,2026-03-25,30
Losartan 50mg,Antihypertensive,2026-03-26,29
Losartan 50mg,Antihypertensive,2026-03-27,12
Losartan 50mg,Antihypertensive,2026-03-28,28
Losartan 50mg,Antihypertensive,2026-03-29,25
Losartan 50mg,Antihypertensive,2026-03-30,36
Losartan 50mg,Antihypertensive,2026-03-31,34
Losartan 50mg,Antihypertensive,2026-04-01,29
Losartan 50mg,Antihypertensive,2026-04-02,30
Losartan 50mg,Antihypertensive,2026-04-03,31
Losartan 50mg,Antihypertensive,2026-04-04,32
Losartan 50mg,Antihypertensive,2026-04-05,27
Losartan 50mg,Antihypertensive,2026-04-06,26
Losartan 50mg,Antihypertensive,2026-04-07,35
Losartan 50mg,Antihypertensive,2026-04-08,40
Losartan 50mg,Antihypertensive,2026-04-09,32
Losartan 50mg,Antihypertensive,2026-04-10,36
Losartan 50mg,Antihypertensive,2026-04-11,38
Losartan 50mg,Antihypertensive,2026-04-12,29
Losartan 50mg,Antihypertensive,2026-04-13,33
Losartan 50mg,Antihypertensive,2026-04-14,30
Losartan 50mg,Antihypertensive,2026-04-15,40
Losartan 50mg,Antihypertensive,2026-04-16,39
Losartan 50mg,Antihypertensive,2026-04-17,26
Losartan 50mg,Antihypertensive,2026-04-18,32
Losartan 50mg,Antihypertensive,2026-04-19,35
Losartan 50mg,Antihypertensive,2026-04-20,33
Losartan 50mg,Antihypertensive,2026-04-21,29
Losartan 50mg,Antihypertensive,2026-04-22,35
Losartan 50mg,Antihypertensive,2026-04-23,24
Losartan 50mg,Antihypertensive,2026-04-24,27
Losartan 50mg,Antihypertensive,2026-04-25,24
Losartan 50mg,Antihypertensive,2026-04-26,32
Losartan 50mg,Antihypertensive,2026-04-27,26
Losartan 50mg,Antihypertensive,2026-04-28,29
Losartan 50mg,Antihypertensive,2026-04-29,33
Losartan 50mg,Antihypertensive,2026-04-30,34
Losartan 50mg,Antihypertensive,2026-05-01,27
Losartan 50mg,Antihypertensive,2026-05-02,37
Losartan 50mg,Antihypertensive,2026-05-03,35
Losartan 50mg,Antihypertensive,2026-05-04,28
Losartan 50mg,Antihypertensive,2026-05-05,28
Losartan 50mg,Antihypertensive,2026-05-06,34
Losartan 50mg,Antihypertensive,2026-05-07,39
Losartan 50mg,Antihypertensive,2026-05-08,39
Losartan 50mg,Antihypertensive,2026-05-09,37
Losartan 50mg,Antihypertensive,2026-05-10,35
Losartan 50mg,Antihypertensive,2026-05-11,37
Losartan 50mg,Antihypertensive,2026-05-12,30
Losartan 50mg,Antihypertensive,2026-05-13,42
Losartan 50mg,Antihypertensive,2026-05-14,41
Losartan 50mg,Antihypertensive,2026-05-15,34
Losartan 50mg,Antihypertensive,2026-05-16,32
Losartan 50mg,Antihypertensive,2026-05-17,29
Losartan 50mg,Antihypertensive,2026-05-18,33
Losartan 50mg,Antihypertensive,2026-05-19,26
Losartan 50mg,Antihypertensive,2026-05-20,18
Losartan 50mg,Antihypertensive,2026-05-21,16
Losartan 50mg,Antihypertensive,2026-05-22,24
Losartan 50mg,Antihypertensive,2026-05-23,29
Losartan 50mg,Antihypertensive,2026-05-24,30
Losartan 50mg,Antihypertensive,2026-05-25,26
Losartan 50mg,Antihypertensive,2026-05-26,29
Losartan 50mg,Antihypertensive,2026-05-27,28
Losartan 50mg,Antihypertensive,2026-05-28,25
Losartan 50mg,Antihypertensive,2026-05-29,30
Losartan 50mg,Antihypertensive,2026-05-30,35
Losartan 50mg,Antihypertensive,2026-05-31,27
